transaction_id,customer_id,date,amount,type,merchant
T00501,C0049,2024-09-03,27514,Credit,ATM Withdrawal
T00502,C0086,2024-05-13,18661,Debit,Salary
T00503,C0147,2024-02-02,21028,Credit,Amazon
T00504,C0100,2023-02-26,1083,Debit,Zomato
T00505,C0069,2023-10-07,33193,Credit,Salary
T00506,C0154,2024-06-03,73527,Credit,Flipkart
T00507,C0072,2024-06-17,11744,Debit,Swiggy
T00508,C0134,2024-03-04,27058,Credit,Amazon
T00509,C0090,2024-06-23,7133,Debit,Swiggy
T00510,C0014,2024-10-17,414,Debit,Amazon
T00511,C0095,2024-09-19,27297,Credit,Flipkart
T00512,C0177,2023-05-28,19209,Debit,Flipkart
T00513,C0008,2023-10-20,13367,Credit,Zomato
T00514,C0087,2023-10-16,69607,Credit,ATM Withdrawal
T00515,C0189,2023-07-08,51904,Credit,Salary
T00516,C0145,2023-08-06,30707,Credit,ATM Withdrawal
T00517,C0164,2024-07-08,79069,Credit,Swiggy
T00518,C0113,2024-05-07,4970,Debit,Salary
T00519,C0196,2023-08-17,6476,Debit,Salary
T00520,C0059,2024-10-06,36418,Credit,Electric Bill
T00521,C0139,2023-01-23,6057,Debit,Rent
T00522,C0063,2024-08-28,65799,Credit,Swiggy
T00523,C0077,2024-01-31,29843,Credit,Electric Bill
T00524,C0071,2024-03-24,52922,Credit,Rent
T00525,C0098,2024-01-08,5350,Debit,Rent
T00526,C0156,2023-10-31,17197,Credit,Salary
T00527,C0025,2024-05-26,42695,Credit,Swiggy
T00528,C0058,2023-06-24,14170,Debit,Rent
T00529,C0140,2023-09-23,74449,Credit,Salary
T00530,C0041,2024-05-09,10829,Debit,Amazon
T00531,C0023,2023-01-10,69876,Credit,Flipkart
T00532,C0090,2024-03-14,55104,Credit,Rent
T00533,C0018,2023-06-29,5192,Debit,ATM Withdrawal
T00534,C0002,2024-11-20,28286,Credit,Rent
T00535,C0198,2023-05-02,53122,Credit,Electric Bill
T00536,C0099,2023-11-02,19600,Credit,Flipkart
T00537,C0145,2024-08-18,15680,Debit,Zomato
T00538,C0061,2023-01-11,8304,Debit,Swiggy
T00539,C0088,2023-06-22,20646,Credit,Rent
T00540,C0089,2024-11-10,4858,Debit,Salary
T00541,C0003,2024-07-16,31194,Credit,Amazon
T00542,C0087,2023-07-10,14997,Debit,Salary
T00543,C0069,2024-03-03,65480,Credit,ATM Withdrawal
T00544,C0041,2024-09-22,11526,Debit,Salary
T00545,C0099,2024-10-22,271,Debit,Flipkart
T00546,C0125,2023-03-25,62987,Credit,Rent
T00547,C0020,2024-03-18,18053,Debit,Electric Bill
T00548,C0133,2023-09-15,19325,Debit,Flipkart
T00549,C0064,2023-10-07,59940,Credit,Electric Bill
T00550,C0072,2024-07-08,44602,Credit,Swiggy
T00551,C0139,2024-09-08,52138,Credit,ATM Withdrawal
T00552,C0090,2023-06-15,33267,Credit,Salary
T00553,C0182,2024-11-15,19395,Credit,Zomato
T00554,C0087,2023-11-09,8052,Debit,Electric Bill
T00555,C0088,2024-06-27,26817,Credit,Flipkart
T00556,C0168,2024-06-07,5802,Credit,Rent
T00557,C0151,2023-11-07,39519,Credit,Zomato
T00558,C0093,2024-02-02,18800,Credit,Swiggy
T00559,C0099,2023-10-28,73722,Credit,Zomato
T00560,C0031,2023-07-29,5398,Credit,Rent
T00561,C0093,2023-06-20,524,Debit,Zomato
T00562,C0145,2023-10-17,6262,Debit,ATM Withdrawal
T00563,C0053,2024-05-31,17711,Debit,Rent
T00564,C0178,2024-01-03,52202,Credit,Swiggy
T00565,C0188,2023-11-16,5809,Debit,Electric Bill
T00566,C0011,2023-01-25,18763,Debit,Swiggy
T00567,C0037,2023-09-10,36264,Credit,Rent
T00568,C0007,2023-07-27,10125,Credit,Electric Bill
T00569,C0029,2024-08-03,48964,Credit,Flipkart
T00570,C0159,2024-12-01,56971,Credit,Flipkart
T00571,C0178,2023-03-02,17483,Debit,Salary
T00572,C0195,2024-08-29,11556,Debit,ATM Withdrawal
T00573,C0162,2023-06-29,45396,Credit,Electric Bill
T00574,C0123,2024-08-15,5134,Debit,Swiggy
T00575,C0182,2023-01-12,55922,Credit,Flipkart
T00576,C0028,2024-05-03,1648,Debit,Swiggy
T00577,C0115,2023-04-24,5591,Debit,Amazon
T00578,C0175,2024-02-22,2606,Debit,Amazon
T00579,C0005,2023-06-04,6017,Debit,Electric Bill
T00580,C0194,2024-04-04,37126,Credit,Zomato
T00581,C0158,2023-03-01,17769,Debit,Amazon
T00582,C0113,2024-08-13,7058,Debit,Swiggy
T00583,C0128,2024-05-07,13178,Credit,Flipkart
T00584,C0080,2024-08-13,54184,Credit,ATM Withdrawal
T00585,C0051,2023-05-15,12508,Debit,ATM Withdrawal
T00586,C0060,2023-05-09,27503,Credit,Flipkart
T00587,C0099,2023-01-31,52266,Credit,Rent
T00588,C0044,2023-05-21,44125,Credit,Salary
T00589,C0129,2024-06-11,277,Debit,Zomato
T00590,C0061,2024-01-24,39366,Credit,Zomato
T00591,C0135,2023-12-11,18914,Debit,Flipkart
T00592,C0115,2024-02-01,34239,Credit,Amazon
T00593,C0113,2024-08-15,12317,Debit,Salary
T00594,C0132,2023-08-05,9884,Credit,Zomato
T00595,C0041,2023-02-11,4115,Debit,ATM Withdrawal
T00596,C0164,2024-08-01,4047,Debit,Rent
T00597,C0073,2023-12-08,65884,Credit,Rent
T00598,C0048,2024-02-26,3575,Debit,ATM Withdrawal
T00599,C0149,2023-10-01,70457,Credit,Rent
T00600,C0158,2024-05-02,49615,Credit,Swiggy
T00601,C0195,2024-11-12,14978,Debit,Electric Bill
T00602,C0133,2023-08-16,5745,Debit,Swiggy
T00603,C0180,2023-10-31,16490,Debit,Salary
T00604,C0126,2023-03-24,511,Debit,Electric Bill
T00605,C0126,2023-08-16,16573,Debit,Salary
T00606,C0116,2024-02-28,7159,Debit,Amazon
T00607,C0125,2023-02-24,12884,Credit,Zomato
T00608,C0165,2023-01-17,53028,Credit,Electric Bill
T00609,C0104,2023-08-20,4365,Debit,Electric Bill
T00610,C0096,2024-07-18,2358,Debit,Swiggy
T00611,C0132,2023-05-09,9329,Debit,Electric Bill
T00612,C0120,2023-10-16,18497,Debit,Swiggy
T00613,C0091,2023-09-06,10496,Debit,Salary
T00614,C0157,2024-09-25,9951,Debit,Zomato
T00615,C0092,2023-07-14,78020,Credit,Swiggy
T00616,C0054,2023-01-22,1420,Debit,Swiggy
T00617,C0033,2024-02-05,20761,Credit,Amazon
T00618,C0012,2024-09-15,48445,Credit,Zomato
T00619,C0039,2024-03-26,57244,Credit,Amazon
T00620,C0098,2024-01-25,57933,Credit,Rent
T00621,C0092,2023-08-11,60111,Credit,Salary
T00622,C0075,2024-01-13,17908,Debit,Amazon
T00623,C0103,2024-01-06,44773,Credit,Flipkart
T00624,C0030,2023-02-17,56388,Credit,Zomato
T00625,C0182,2023-08-23,9233,Credit,Flipkart
T00626,C0063,2023-01-20,16247,Credit,Flipkart
T00627,C0195,2023-05-13,48182,Credit,Flipkart
T00628,C0040,2024-03-22,15883,Debit,ATM Withdrawal
T00629,C0165,2023-10-19,37234,Credit,ATM Withdrawal
T00630,C0170,2023-09-21,7548,Credit,Amazon
T00631,C0027,2024-09-11,53551,Credit,Zomato
T00632,C0198,2024-05-30,8861,Credit,Rent
T00633,C0153,2024-04-17,9172,Debit,Amazon
T00634,C0160,2024-04-27,11098,Debit,Amazon
T00635,C0071,2023-12-07,32683,Credit,Flipkart
T00636,C0136,2024-01-28,38723,Credit,Zomato
T00637,C0008,2023-03-31,63644,Credit,Rent
T00638,C0154,2024-02-22,21707,Credit,Electric Bill
T00639,C0127,2023-03-16,8572,Debit,Rent
T00640,C0198,2023-09-30,10081,Debit,Electric Bill
T00641,C0196,2024-01-16,18312,Credit,ATM Withdrawal
T00642,C0100,2024-04-17,16885,Debit,Electric Bill
T00643,C0069,2024-02-13,8683,Debit,Rent
T00644,C0150,2024-08-28,64848,Credit,Amazon
T00645,C0065,2024-06-13,7970,Debit,Flipkart
T00646,C0034,2023-12-02,57656,Credit,Rent
T00647,C0055,2024-05-12,14464,Debit,Salary
T00648,C0162,2023-08-26,73392,Credit,ATM Withdrawal
T00649,C0021,2024-02-08,19175,Credit,Zomato
T00650,C0142,2024-09-18,9281,Debit,Salary
T00651,C0148,2023-09-04,5586,Debit,Rent
T00652,C0076,2024-06-25,17032,Debit,Swiggy
T00653,C0066,2023-11-12,18033,Debit,Electric Bill
T00654,C0176,2024-01-29,64503,Credit,Rent
T00655,C0011,2023-03-06,411,Debit,Flipkart
T00656,C0044,2023-02-21,7729,Credit,Zomato
T00657,C0058,2023-05-12,16987,Debit,Rent
T00658,C0059,2023-06-26,5881,Debit,Zomato
T00659,C0016,2024-06-11,9285,Debit,Amazon
T00660,C0136,2024-05-06,51947,Credit,Rent
T00661,C0023,2023-09-16,1871,Debit,Flipkart
T00662,C0095,2023-07-09,13788,Debit,Electric Bill
T00663,C0138,2023-03-02,10605,Debit,Zomato
T00664,C0177,2023-10-06,31679,Credit,Amazon
T00665,C0050,2023-12-10,1350,Debit,Rent
T00666,C0097,2023-04-12,6943,Debit,Rent
T00667,C0134,2023-08-08,70792,Credit,Swiggy
T00668,C0033,2024-02-08,56261,Credit,Zomato
T00669,C0007,2024-05-13,1041,Debit,Rent
T00670,C0068,2023-10-25,7464,Debit,Salary
T00671,C0021,2023-04-20,67735,Credit,ATM Withdrawal
T00672,C0019,2024-05-22,1353,Debit,Zomato
T00673,C0162,2023-04-24,1389,Debit,Flipkart
T00674,C0052,2024-05-11,19708,Credit,Rent
T00675,C0022,2023-08-05,11560,Debit,Amazon
T00676,C0137,2024-05-07,641,Debit,Salary
T00677,C0174,2024-06-29,21518,Credit,Amazon
T00678,C0156,2023-08-29,17267,Credit,Electric Bill
T00679,C0103,2024-03-06,74441,Credit,Salary
T00680,C0062,2024-11-22,25754,Credit,Salary
T00681,C0141,2024-07-26,5175,Debit,Salary
T00682,C0041,2024-09-21,6658,Debit,Zomato
T00683,C0167,2024-07-03,76749,Credit,Electric Bill
T00684,C0118,2023-03-17,25637,Credit,Rent
T00685,C0138,2023-12-23,3374,Debit,Amazon
T00686,C0103,2023-05-24,17887,Credit,Rent
T00687,C0043,2024-08-16,11253,Debit,Flipkart
T00688,C0027,2023-09-03,32748,Credit,Salary
T00689,C0084,2023-12-14,10902,Debit,Salary
T00690,C0151,2023-07-22,24164,Credit,Electric Bill
T00691,C0140,2023-07-22,11218,Debit,Amazon
T00692,C0026,2023-07-08,71559,Credit,Rent
T00693,C0023,2024-06-03,14957,Debit,Zomato
T00694,C0063,2024-08-27,67520,Credit,Salary
T00695,C0038,2024-03-27,6897,Debit,ATM Withdrawal
T00696,C0143,2023-09-22,36848,Credit,Electric Bill
T00697,C0149,2023-05-12,37658,Credit,Flipkart
T00698,C0050,2024-05-17,28637,Credit,Flipkart
T00699,C0003,2023-10-01,26239,Credit,Rent
T00700,C0034,2024-05-26,18047,Credit,Flipkart
T00701,C0085,2024-06-02,16487,Debit,Rent
T00702,C0194,2023-06-18,19244,Debit,Zomato
T00703,C0179,2023-12-06,2925,Debit,ATM Withdrawal
T00704,C0083,2023-02-22,10284,Debit,Salary
T00705,C0093,2024-02-13,19710,Debit,ATM Withdrawal
T00706,C0059,2023-10-13,73439,Credit,ATM Withdrawal
T00707,C0100,2024-02-01,7177,Debit,Swiggy
T00708,C0168,2023-04-14,13382,Debit,Zomato
T00709,C0041,2023-06-13,25985,Credit,Swiggy
T00710,C0102,2024-03-23,11084,Debit,Flipkart
T00711,C0019,2024-05-27,23743,Credit,Swiggy
T00712,C0181,2023-10-17,15016,Credit,Flipkart
T00713,C0104,2024-03-28,4909,Debit,Swiggy
T00714,C0061,2024-08-25,45523,Credit,Swiggy
T00715,C0094,2023-06-04,13520,Debit,Electric Bill
T00716,C0052,2023-12-01,1888,Debit,Zomato
T00717,C0042,2023-09-06,22184,Credit,Electric Bill
T00718,C0004,2023-12-01,8728,Debit,Swiggy
T00719,C0079,2024-05-26,17575,Credit,Flipkart
T00720,C0006,2023-05-22,23430,Credit,ATM Withdrawal
T00721,C0050,2023-12-01,56989,Credit,Salary
T00722,C0032,2023-05-16,5886,Debit,Electric Bill
T00723,C0112,2023-01-30,13524,Debit,Swiggy
T00724,C0114,2023-10-16,11864,Credit,Amazon
T00725,C0112,2023-04-03,12699,Debit,Electric Bill
T00726,C0019,2024-05-16,11506,Credit,Electric Bill
T00727,C0101,2023-12-06,18093,Debit,ATM Withdrawal
T00728,C0101,2023-06-30,48728,Credit,Zomato
T00729,C0093,2024-11-10,14503,Debit,Swiggy
T00730,C0029,2023-03-01,10590,Debit,Electric Bill
T00731,C0190,2024-09-07,2396,Debit,Swiggy
T00732,C0154,2023-06-21,13313,Debit,ATM Withdrawal
T00733,C0031,2024-09-29,17487,Debit,Salary
T00734,C0003,2023-12-01,11595,Debit,Amazon
T00735,C0157,2023-04-07,42891,Credit,Electric Bill
T00736,C0100,2023-07-17,13506,Debit,Salary
T00737,C0132,2023-10-29,38664,Credit,ATM Withdrawal
T00738,C0024,2023-01-12,60889,Credit,Flipkart
T00739,C0082,2023-11-30,10000,Debit,Salary
T00740,C0029,2023-06-08,9244,Debit,Flipkart
T00741,C0111,2023-04-24,64133,Credit,Zomato
T00742,C0195,2024-05-01,44049,Credit,Rent
T00743,C0064,2023-12-20,40290,Credit,Rent
T00744,C0155,2024-02-09,14930,Debit,Flipkart
T00745,C0134,2023-07-22,39986,Credit,Zomato
T00746,C0192,2023-06-15,55087,Credit,ATM Withdrawal
T00747,C0078,2023-04-05,16124,Debit,ATM Withdrawal
T00748,C0183,2023-08-05,22151,Credit,Rent
T00749,C0078,2024-05-23,8258,Debit,Amazon
T00750,C0096,2024-03-23,8543,Debit,Rent
T00751,C0016,2023-08-13,5125,Credit,Rent
T00752,C0062,2024-03-14,33956,Credit,Flipkart
T00753,C0002,2023-02-28,74709,Credit,Amazon
T00754,C0039,2023-01-30,6024,Debit,Electric Bill
T00755,C0179,2024-04-13,10622,Debit,Zomato
T00756,C0195,2024-11-19,18719,Debit,Salary
T00757,C0046,2024-05-21,25856,Credit,Amazon
T00758,C0065,2024-10-21,6742,Debit,Amazon
T00759,C0105,2024-05-03,630,Debit,Rent
T00760,C0177,2024-03-29,1172,Debit,Electric Bill
T00761,C0062,2023-03-29,65907,Credit,Amazon
T00762,C0126,2023-09-06,40574,Credit,Swiggy
T00763,C0033,2023-02-13,19106,Debit,Zomato
T00764,C0119,2024-07-21,51198,Credit,Amazon
T00765,C0153,2024-09-02,58333,Credit,Amazon
T00766,C0082,2023-01-13,64854,Credit,Zomato
T00767,C0182,2024-09-20,18192,Debit,ATM Withdrawal
T00768,C0003,2023-10-28,15595,Debit,Amazon
T00769,C0064,2023-01-09,9504,Debit,Rent
T00770,C0093,2024-04-05,7737,Debit,Rent
T00771,C0133,2023-08-10,7656,Debit,Zomato
T00772,C0087,2023-08-12,18599,Debit,ATM Withdrawal
T00773,C0140,2024-04-06,32872,Credit,Electric Bill
T00774,C0115,2023-01-10,10798,Debit,Flipkart
T00775,C0071,2024-11-14,4638,Debit,Rent
T00776,C0017,2023-01-11,68653,Credit,Electric Bill
T00777,C0199,2023-04-12,10811,Debit,Rent
T00778,C0089,2024-07-12,8414,Credit,Rent
T00779,C0014,2023-01-09,23103,Credit,Electric Bill
T00780,C0085,2024-09-19,19170,Debit,Flipkart
T00781,C0159,2024-05-27,74008,Credit,Amazon
T00782,C0148,2023-12-08,4394,Debit,Electric Bill
T00783,C0105,2023-12-13,5000,Credit,Rent
T00784,C0112,2024-04-15,57684,Credit,Swiggy
T00785,C0193,2024-02-03,8269,Credit,Electric Bill
T00786,C0143,2024-08-22,71756,Credit,Salary
T00787,C0028,2024-03-06,17772,Debit,Rent
T00788,C0026,2023-11-24,4714,Debit,Rent
T00789,C0060,2023-02-20,907,Debit,Flipkart
T00790,C0076,2024-06-20,61961,Credit,Zomato
T00791,C0069,2023-09-26,7935,Debit,Flipkart
T00792,C0036,2023-01-07,22191,Credit,Rent
T00793,C0199,2024-06-27,15611,Debit,ATM Withdrawal
T00794,C0162,2023-07-24,56300,Credit,Flipkart
T00795,C0083,2023-01-02,17319,Credit,Salary
T00796,C0102,2023-09-21,2715,Debit,Amazon
T00797,C0158,2024-01-09,6173,Debit,Zomato
T00798,C0062,2024-08-15,3779,Debit,Zomato
T00799,C0061,2023-02-01,13645,Debit,Zomato
T00800,C0160,2023-06-08,39317,Credit,Flipkart
T00801,C0134,2023-01-16,41475,Credit,Electric Bill
T00802,C0090,2023-01-08,21102,Credit,Electric Bill
T00803,C0172,2023-01-08,36563,Credit,Zomato
T00804,C0156,2023-10-05,9408,Credit,Rent
T00805,C0190,2023-10-28,19330,Credit,ATM Withdrawal
T00806,C0011,2024-04-13,3426,Debit,ATM Withdrawal
T00807,C0154,2023-10-29,16885,Debit,Rent
T00808,C0091,2023-06-28,28790,Credit,Amazon
T00809,C0161,2024-11-11,72074,Credit,Swiggy
T00810,C0072,2024-07-09,7003,Debit,Rent
T00811,C0059,2023-07-21,60893,Credit,ATM Withdrawal
T00812,C0182,2023-08-12,977,Debit,Flipkart
T00813,C0005,2024-10-09,79437,Credit,Salary
T00814,C0169,2023-08-10,26319,Credit,ATM Withdrawal
T00815,C0010,2024-07-30,11000,Debit,Salary
T00816,C0018,2023-03-25,70606,Credit,Rent
T00817,C0069,2024-10-31,513,Debit,Zomato
T00818,C0126,2024-10-28,11204,Debit,Swiggy
T00819,C0193,2023-03-26,79066,Credit,Rent
T00820,C0027,2024-05-16,15714,Debit,Salary
T00821,C0034,2024-06-24,15746,Credit,Flipkart
T00822,C0095,2024-03-30,35520,Credit,Flipkart
T00823,C0173,2023-08-07,15660,Debit,Swiggy
T00824,C0031,2023-04-14,5658,Credit,ATM Withdrawal
T00825,C0174,2023-10-15,70117,Credit,Amazon
T00826,C0084,2023-06-14,15431,Debit,Salary
T00827,C0136,2023-09-08,16617,Debit,Zomato
T00828,C0105,2024-11-01,3462,Debit,Rent
T00829,C0130,2024-04-02,68977,Credit,Flipkart
T00830,C0092,2023-03-24,69536,Credit,Amazon
T00831,C0014,2024-02-05,40484,Credit,Electric Bill
T00832,C0027,2023-10-20,42841,Credit,Zomato
T00833,C0016,2024-08-19,18549,Credit,Electric Bill
T00834,C0152,2023-11-04,2400,Debit,Rent
T00835,C0017,2023-05-03,12721,Debit,ATM Withdrawal
T00836,C0089,2023-09-24,16931,Debit,Amazon
T00837,C0129,2023-05-04,37242,Credit,Zomato
T00838,C0026,2024-11-13,13427,Credit,Flipkart
T00839,C0105,2023-07-21,19720,Debit,ATM Withdrawal
T00840,C0052,2024-09-12,9520,Debit,Zomato
T00841,C0011,2024-04-29,77078,Credit,Rent
T00842,C0132,2023-11-01,14973,Debit,Swiggy
T00843,C0049,2023-01-15,20872,Credit,Flipkart
T00844,C0105,2023-11-15,5079,Debit,Amazon
T00845,C0197,2023-01-21,27301,Credit,Electric Bill
T00846,C0075,2024-03-02,12725,Credit,Flipkart
T00847,C0082,2023-07-25,51364,Credit,Swiggy
T00848,C0073,2024-06-09,39255,Credit,Amazon
T00849,C0112,2023-03-11,13833,Credit,ATM Withdrawal
T00850,C0129,2023-04-01,57276,Credit,Flipkart
T00851,C0161,2024-06-28,26494,Credit,Rent
T00852,C0075,2023-10-12,6100,Credit,Salary
T00853,C0069,2023-02-23,33133,Credit,Electric Bill
T00854,C0193,2024-06-15,14738,Debit,Electric Bill
T00855,C0127,2023-01-18,15450,Debit,Swiggy
T00856,C0102,2023-04-04,43069,Credit,Salary
T00857,C0186,2024-10-19,24937,Credit,Swiggy
T00858,C0153,2024-03-20,26391,Credit,Salary
T00859,C0094,2024-01-04,48680,Credit,Swiggy
T00860,C0025,2024-07-02,3907,Debit,Zomato
T00861,C0182,2024-11-26,79154,Credit,Electric Bill
T00862,C0059,2024-02-11,910,Debit,Amazon
T00863,C0106,2023-10-14,13958,Debit,Swiggy
T00864,C0124,2024-02-15,54970,Credit,Electric Bill
T00865,C0050,2023-10-24,2024,Debit,Rent
T00866,C0083,2024-09-25,11156,Debit,ATM Withdrawal
T00867,C0066,2024-11-29,23376,Credit,Electric Bill
T00868,C0185,2023-07-16,8862,Debit,Swiggy
T00869,C0072,2023-05-08,8494,Debit,Zomato
T00870,C0006,2024-10-01,79326,Credit,Amazon
T00871,C0025,2023-10-24,736,Debit,Zomato
T00872,C0127,2023-01-09,19816,Debit,Swiggy
T00873,C0041,2024-04-19,4068,Debit,Zomato
T00874,C0159,2023-11-14,4275,Debit,Salary
T00875,C0089,2024-01-26,61505,Credit,Swiggy
T00876,C0096,2023-06-23,2837,Debit,Flipkart
T00877,C0200,2023-07-04,79542,Credit,Electric Bill
T00878,C0108,2024-09-25,6074,Debit,ATM Withdrawal
T00879,C0029,2023-06-22,6300,Credit,Zomato
T00880,C0116,2023-12-01,52606,Credit,Salary
T00881,C0039,2023-12-03,16912,Debit,Flipkart
T00882,C0053,2023-09-09,56574,Credit,Electric Bill
T00883,C0193,2024-02-15,8851,Debit,Zomato
T00884,C0109,2023-09-21,16815,Credit,ATM Withdrawal
T00885,C0096,2023-02-13,24002,Credit,ATM Withdrawal
T00886,C0066,2023-03-31,78165,Credit,ATM Withdrawal
T00887,C0194,2024-05-03,12636,Debit,Electric Bill
T00888,C0040,2024-03-13,33739,Credit,ATM Withdrawal
T00889,C0103,2023-08-27,55777,Credit,Flipkart
T00890,C0100,2024-08-25,75707,Credit,Swiggy
T00891,C0141,2024-01-07,20530,Credit,Electric Bill
T00892,C0031,2024-05-20,11685,Debit,Amazon
T00893,C0064,2024-01-23,37184,Credit,Zomato
T00894,C0067,2024-08-03,15030,Debit,Electric Bill
T00895,C0090,2023-12-26,8624,Credit,Swiggy
T00896,C0052,2024-04-18,8572,Debit,Electric Bill
T00897,C0168,2024-02-03,4361,Debit,Amazon
T00898,C0077,2023-06-21,8503,Debit,Rent
T00899,C0146,2024-01-13,45261,Credit,Zomato
T00900,C0087,2024-03-11,24730,Credit,Rent
T00901,C0043,2023-01-21,40631,Credit,Rent
T00902,C0164,2024-07-28,68772,Credit,Salary
T00903,C0051,2023-05-15,9221,Debit,Rent
T00904,C0150,2023-07-02,11114,Debit,Electric Bill
T00905,C0155,2024-09-08,8605,Debit,ATM Withdrawal
T00906,C0151,2024-06-24,633,Debit,Salary
T00907,C0121,2023-07-11,8282,Credit,Zomato
T00908,C0149,2024-05-12,3212,Debit,Flipkart
T00909,C0059,2023-06-29,6593,Debit,Salary
T00910,C0074,2024-04-05,8414,Debit,Salary
T00911,C0123,2023-03-24,13222,Debit,ATM Withdrawal
T00912,C0057,2024-06-17,9246,Debit,Flipkart
T00913,C0072,2024-07-08,77227,Credit,Zomato
T00914,C0103,2024-01-15,12069,Debit,Swiggy
T00915,C0017,2023-07-26,20453,Credit,ATM Withdrawal
T00916,C0176,2023-10-23,56224,Credit,ATM Withdrawal
T00917,C0177,2023-01-23,1175,Debit,Zomato
T00918,C0185,2023-12-07,67598,Credit,Salary
T00919,C0019,2023-05-07,773,Debit,ATM Withdrawal
T00920,C0196,2023-03-17,59852,Credit,Zomato
T00921,C0104,2023-01-15,53422,Credit,ATM Withdrawal
T00922,C0046,2024-03-04,6593,Credit,Swiggy
T00923,C0198,2024-01-14,30029,Credit,ATM Withdrawal
T00924,C0033,2023-02-27,15794,Debit,Electric Bill
T00925,C0143,2024-02-06,32810,Credit,ATM Withdrawal
T00926,C0016,2023-05-08,6703,Credit,Salary
T00927,C0082,2023-05-25,20690,Credit,Swiggy
T00928,C0174,2023-11-02,23265,Credit,Swiggy
T00929,C0038,2023-05-09,18876,Debit,ATM Withdrawal
T00930,C0126,2024-06-30,50949,Credit,Flipkart
T00931,C0194,2024-03-26,13839,Credit,Salary
T00932,C0163,2023-08-21,63237,Credit,Electric Bill
T00933,C0094,2024-04-28,14445,Debit,Swiggy
T00934,C0191,2023-03-15,4843,Debit,Salary
T00935,C0185,2023-01-29,23618,Credit,Zomato
T00936,C0036,2023-04-18,44616,Credit,ATM Withdrawal
T00937,C0114,2024-01-13,45113,Credit,Electric Bill
T00938,C0110,2024-06-09,7943,Debit,Rent
T00939,C0130,2024-01-07,1257,Debit,Swiggy
T00940,C0020,2024-01-21,10375,Debit,Zomato
T00941,C0047,2024-09-02,4894,Debit,Salary
T00942,C0149,2024-06-21,12600,Debit,Rent
T00943,C0084,2023-08-10,11096,Credit,Zomato
T00944,C0145,2023-04-15,78117,Credit,Electric Bill
T00945,C0064,2024-04-04,36130,Credit,Salary
T00946,C0158,2024-04-04,4142,Debit,Salary
T00947,C0115,2023-12-27,45904,Credit,Flipkart
T00948,C0030,2024-09-21,12490,Debit,Swiggy
T00949,C0103,2024-07-03,13535,Debit,Salary
T00950,C0107,2023-04-20,14905,Debit,Electric Bill
T00951,C0034,2024-10-24,18566,Debit,Swiggy
T00952,C0125,2024-05-28,5679,Credit,ATM Withdrawal
T00953,C0013,2023-05-02,10673,Debit,Electric Bill
T00954,C0103,2024-05-11,10012,Debit,Salary
T00955,C0170,2023-10-29,69143,Credit,Amazon
T00956,C0137,2023-09-13,70064,Credit,Salary
T00957,C0006,2024-05-23,13606,Debit,ATM Withdrawal
T00958,C0072,2023-06-11,58708,Credit,Rent
T00959,C0085,2024-12-01,24520,Credit,Flipkart
T00960,C0058,2023-04-17,47869,Credit,Rent
T00961,C0156,2024-08-15,5847,Debit,Swiggy
T00962,C0192,2024-08-06,1524,Debit,Zomato
T00963,C0183,2024-10-24,20564,Credit,Rent
T00964,C0113,2024-03-10,1091,Debit,Rent
T00965,C0005,2023-04-01,61940,Credit,Rent
T00966,C0157,2024-02-15,2919,Debit,Swiggy
T00967,C0003,2023-01-19,31519,Credit,Flipkart
T00968,C0154,2023-10-05,8401,Debit,Amazon
T00969,C0085,2024-07-09,13245,Debit,Flipkart
T00970,C0086,2024-05-27,44832,Credit,Swiggy
T00971,C0109,2023-01-26,68376,Credit,ATM Withdrawal
T00972,C0160,2024-04-12,50891,Credit,Swiggy
T00973,C0054,2023-11-03,9767,Debit,Rent
T00974,C0054,2024-04-30,74667,Credit,Salary
T00975,C0171,2024-02-18,38616,Credit,Zomato
T00976,C0032,2024-05-16,14498,Debit,Electric Bill
T00977,C0124,2023-12-27,1106,Debit,Swiggy
T00978,C0120,2023-03-07,28448,Credit,Zomato
T00979,C0073,2023-05-10,21118,Credit,Amazon
T00980,C0143,2024-05-03,15340,Credit,Electric Bill
T00981,C0169,2023-04-01,13659,Debit,ATM Withdrawal
T00982,C0016,2024-10-14,36697,Credit,Zomato
T00983,C0051,2023-11-26,53529,Credit,ATM Withdrawal
T00984,C0026,2024-06-19,40917,Credit,Salary
T00985,C0062,2023-06-15,510,Debit,Zomato
T00986,C0097,2024-07-08,5104,Debit,Rent
T00987,C0037,2023-07-09,23432,Credit,Salary
T00988,C0146,2024-10-22,19894,Debit,Amazon
T00989,C0117,2024-09-09,24318,Credit,Flipkart
T00990,C0150,2024-09-24,50256,Credit,Zomato
T00991,C0081,2024-03-20,8689,Debit,Salary
T00992,C0182,2023-04-10,45857,Credit,Rent
T00993,C0120,2024-05-05,5951,Debit,Swiggy
T00994,C0077,2023-10-03,14563,Debit,Salary
T00995,C0128,2024-03-21,69469,Credit,ATM Withdrawal
T00996,C0064,2024-11-07,64698,Credit,Rent
T00997,C0051,2023-08-04,9999,Credit,Electric Bill
T00998,C0001,2023-02-12,18681,Debit,Amazon
